Attributes,high,low,open,close,adjust,volume
Symbols,PLX,PLX,PLX,PLX,PLX,PLX
date,,,,,,
2018-10-11,65.0,62.4,62.9,62.9,56.31,1631410
2018-10-12,64.4,62.0,62.0,64.2,57.47,960650
2018-10-15,64.4,62.0,64.4,62.7,56.13,610040
2018-10-16,63.8,62.5,62.7,63.4,56.76,392600
2018-10-17,64.9,63.1,63.4,63.4,56.76,1032180
2018-10-18,63.5,62.1,63.4,63.0,56.4,208850
2018-10-19,62.4,60.8,62.1,62.0,55.5,480870
2018-10-22,62.8,60.4,62.0,60.4,54.07,458870
2018-10-23,60.5,56.9,60.5,58.0,51.92,753750
2018-10-24,58.5,55.8,57.4,55.8,49.95,669070
2018-10-25,57.3,53.4,53.4,57.3,51.3,1015970
2018-10-26,58.9,57.7,58.9,57.7,51.65,746900
2018-10-29,57.7,56.4,57.0,57.0,51.03,368560
2018-10-30,58.4,55.9,56.0,57.2,51.21,521300
2018-10-31,59.7,57.7,57.7,59.5,53.27,758610
2018-11-01,60.0,58.0,59.3,58.1,52.01,420040
2018-11-02,60.8,58.4,58.5,60.1,53.8,653960
2018-11-05,61.4,59.1,59.5,61.0,54.61,515190
2018-11-06,61.7,60.3,61.5,60.3,53.98,542890
2018-11-07,60.5,58.7,60.3,59.5,53.27,681890
2018-11-08,60.3,59.4,60.0,59.4,53.18,363900
2018-11-09,59.6,57.0,59.5,57.0,51.03,630020
2018-11-12,57.9,55.7,56.6,57.8,51.74,410770
2018-11-13,57.3,56.4,56.5,56.5,50.58,333320
2018-11-14,57.0,54.8,56.1,55.0,49.24,787180
2018-11-15,56.1,54.8,56.0,55.0,49.24,481290
2018-11-16,56.8,55.5,56.0,56.4,50.49,412310
2018-11-19,59.0,57.1,57.2,59.0,52.82,461690
2018-11-20,59.0,58.0,58.2,58.5,52.37,374070
2018-11-21,58.2,57.0,57.0,58.0,51.92,341850
2018-11-22,58.7,57.7,58.7,58.0,51.92,280490
2018-11-23,59.4,57.6,58.0,58.2,52.1,482860
2018-11-26,58.1,57.5,58.1,58.1,52.01,188040
2018-11-27,58.8,57.6,58.2,58.1,52.01,262840
2018-11-28,58.4,57.6,58.0,58.3,52.19,214830
2018-11-29,58.9,57.4,58.9,57.4,51.39,318590
2018-11-30,58.0,57.2,57.4,58.0,51.92,210900
2018-12-03,61.2,58.6,59.2,61.0,54.61,992630
2018-12-04,61.7,60.3,61.0,60.7,54.34,603600
2018-12-05,61.9,59.7,60.2,60.8,54.43,853640
2018-12-06,61.4,59.9,61.0,60.5,54.16,496010
2018-12-07,61.3,60.5,60.5,61.1,54.7,379550
2018-12-10,61.8,61.0,61.3,61.4,54.97,508290
2018-12-11,61.5,60.6,61.3,60.9,54.52,279840
2018-12-12,61.4,60.8,61.4,61.2,54.79,314290
2018-12-13,61.9,61.0,61.3,61.0,54.61,402150
2018-12-14,61.6,59.9,61.0,60.0,53.71,643270
2018-12-17,59.9,57.0,59.8,57.0,51.03,612200
2018-12-18,57.5,56.2,56.9,56.8,50.85,766910
2018-12-19,56.8,55.5,56.3,55.8,49.95,749450
2018-12-20,56.5,55.5,55.5,55.9,50.04,303240
2018-12-21,57.1,55.0,55.8,57.1,51.12,400060
2018-12-24,57.1,56.3,57.0,56.6,50.67,739000
2018-12-25,56.0,54.7,56.0,55.3,49.51,614180
2018-12-26,56.0,55.2,55.3,55.2,49.42,185570
2018-12-27,56.8,56.0,56.8,56.2,50.31,354840
2018-12-28,56.4,53.0,56.2,53.0,47.45,580760
2019-01-02,55.5,54.0,54.4,54.4,48.7,380020
2019-01-03,55.0,52.5,54.4,53.6,47.98,450490
2019-01-04,55.2,53.0,53.0,54.9,49.15,302070
2019-01-07,55.7,55.1,55.5,55.2,49.42,187920
2019-01-08,55.5,53.3,55.5,54.1,48.43,591450
2019-01-09,55.2,54.0,54.9,54.2,48.52,343920
2019-01-10,55.3,54.4,54.8,55.1,49.33,280830
2019-01-11,56.0,55.0,55.4,55.3,49.51,337760
2019-01-14,55.5,54.1,55.3,54.9,49.15,125040
2019-01-15,55.8,54.6,54.9,55.3,49.51,230330
2019-01-16,56.3,55.4,55.5,55.5,49.68,252480
2019-01-17,55.7,54.7,55.5,54.7,48.97,197100
2019-01-18,55.2,54.4,54.7,54.4,48.7,188280
2019-01-21,55.9,54.3,55.0,55.3,49.51,273200
2019-01-22,55.0,53.4,55.0,53.5,47.89,729490
