Attributes,high,low,open,close,adjust,volume
Symbols,HDB,HDB,HDB,HDB,HDB,HDB
date,,,,,,
2018-01-05,39.6,36.5,39.0,39.6,23.15,32205910
2018-01-08,40.0,39.6,40.0,39.7,23.21,18641423
2018-01-09,39.8,38.9,39.7,39.75,23.24,9988940
2018-01-10,40.3,39.1,39.2,40.3,23.56,11836070
2018-01-11,42.5,40.3,40.4,42.5,24.85,10984503
2018-01-12,45.45,42.6,42.6,45.45,26.57,19714750
2018-01-15,45.7,44.0,45.5,45.5,26.6,9359820
2018-01-16,45.2,44.45,44.6,44.95,26.28,8728100
2018-01-17,44.95,42.7,44.9,42.7,24.96,9089250
2018-01-18,44.0,41.7,42.6,44.0,25.73,6371340
2018-01-19,46.1,44.5,44.5,45.2,26.43,7158810
2018-01-22,45.4,44.3,44.8,45.3,26.49,4402360
2018-01-25,48.3,45.0,45.5,47.8,27.95,17668170
2018-01-26,48.1,46.3,47.8,47.0,27.48,5677700
2018-01-29,47.5,46.3,47.1,47.05,27.51,6592140
2018-01-30,47.05,45.7,47.05,47.0,27.48,6141930
2018-01-31,46.9,46.0,46.9,46.6,27.25,8881950
2018-02-01,46.7,45.8,46.6,46.0,26.89,3928660
2018-02-02,46.0,45.3,46.0,46.0,26.89,4567580
2018-02-05,45.6,42.8,45.2,43.0,25.14,5583170
2018-02-06,41.3,40.0,41.0,41.0,23.97,4306020
2018-02-07,43.85,42.3,42.4,43.85,25.64,7038270
2018-02-08,45.85,43.5,43.85,44.9,26.25,10358414
2018-02-09,44.7,42.1,43.8,44.6,26.08,3954800
2018-02-12,47.0,44.65,44.7,46.5,27.19,4744040
2018-02-13,46.95,45.5,46.95,46.6,27.25,5264840
2018-02-21,47.1,45.5,46.9,46.7,27.3,3467200
2018-02-22,46.2,45.0,46.2,45.0,26.31,4643860
2018-02-23,46.5,44.35,45.0,44.55,26.05,3075420
2018-02-26,46.0,43.65,44.55,44.0,25.73,2378080
2018-02-27,44.6,42.8,44.5,44.5,26.02,1579540
2018-02-28,44.5,43.0,44.0,44.4,25.96,3241390
2018-03-01,44.0,43.2,43.3,43.95,25.7,2739770
2018-03-02,43.55,43.2,43.5,43.55,25.46,1808640
2018-03-05,43.7,42.9,43.6,43.0,25.14,2578830
2018-03-06,43.55,42.8,43.0,43.2,25.26,2679350
2018-03-07,43.9,42.2,43.2,42.5,24.85,3050106
2018-03-08,43.5,41.8,43.0,42.5,24.85,2182740
2018-03-09,43.4,41.9,42.1,42.5,24.85,2418640
2018-03-12,42.9,42.2,42.5,42.5,24.85,1427550
2018-03-13,42.5,42.05,42.5,42.3,24.73,1687940
2018-03-14,44.25,42.4,42.5,44.0,25.73,8874370
2018-03-15,44.6,44.0,44.0,44.5,26.02,4347760
2018-03-16,44.8,44.5,44.8,44.8,26.19,2863300
2018-03-19,45.35,44.3,44.8,45.2,26.43,12907510
2018-03-20,44.9,44.0,44.85,44.0,25.73,2666350
2018-03-21,44.2,43.15,44.0,43.5,25.43,2119630
2018-03-22,44.0,42.5,43.5,42.5,24.85,3181270
2018-03-23,42.2,40.9,42.0,42.0,24.56,2122680
2018-03-26,43.7,41.1,41.1,43.7,25.55,3848240
2018-03-27,44.95,43.7,43.7,44.8,26.19,4513810
2018-03-28,45.45,44.45,44.6,45.45,26.57,3904720
2018-03-29,46.3,45.45,45.5,46.0,26.89,3603320
2018-03-30,46.0,45.0,46.0,45.9,26.84,5258520
2018-04-02,46.1,45.5,46.0,45.6,26.66,2317540
2018-04-03,45.8,45.15,45.4,45.6,26.66,2115830
2018-04-04,46.6,45.6,45.9,46.5,27.19,6063090
2018-04-05,46.8,46.2,46.5,46.45,27.16,3364190
2018-04-06,46.5,46.1,46.45,46.45,27.16,4075100
2018-04-09,48.7,46.3,46.5,48.7,28.47,12562280
2018-04-10,50.6,49.0,49.0,50.6,29.58,12015650
2018-04-11,50.8,49.2,50.6,50.1,29.29,6500290
2018-04-12,49.9,49.0,49.5,49.1,28.71,4425590
2018-04-13,50.1,49.1,49.55,50.0,29.23,4239200
2018-04-16,51.3,49.2,50.0,51.0,29.82,9666140
2018-04-17,51.7,50.6,51.5,50.8,29.7,2262660
2018-04-18,52.4,50.6,50.9,51.8,30.29,6958090
2018-04-19,51.9,49.0,51.9,49.2,28.77,7752260
2018-04-20,50.1,48.7,49.0,50.1,29.29,3055740
2018-04-23,49.7,46.6,49.5,46.6,27.25,5902200
2018-04-24,46.4,43.35,46.0,45.0,26.31,3223200
2018-04-26,45.5,41.9,45.0,42.2,24.67,3573110
2018-04-27,43.05,41.8,42.0,42.8,25.02,1706640
2018-05-02,42.9,41.0,42.0,42.0,24.56,1500430
2018-05-03,43.5,41.05,41.5,43.5,25.43,2500150
2018-05-04,44.0,42.8,44.0,43.0,25.14,6276315
2018-05-07,44.0,42.5,43.5,43.5,25.43,7241225
2018-05-08,43.5,42.9,43.5,43.2,25.26,1157790
2018-05-09,43.1,42.0,43.0,42.9,25.08,825060
2018-05-10,42.9,40.0,42.9,40.0,23.39,961790
2018-05-11,41.4,39.1,40.0,41.4,24.2,819170
2018-05-14,42.0,40.3,41.5,40.5,23.68,550760
2018-05-15,41.3,40.35,40.9,40.9,23.91,1647990
2018-05-16,40.9,39.8,40.9,40.15,23.47,1042600
2018-05-17,40.8,40.2,40.5,40.5,23.68,2101400
2018-05-18,41.45,40.2,40.9,40.55,23.71,1552940
2018-05-21,41.3,40.5,41.0,41.1,24.03,1746750
2018-05-22,40.6,38.25,40.2,39.0,22.8,1406120
2018-05-23,39.3,36.8,39.0,37.7,22.04,959240
2018-05-24,38.3,35.1,38.0,35.5,20.76,2368050
2018-05-25,35.7,34.3,35.5,35.25,20.61,3342400
2018-05-28,35.0,32.8,35.0,32.8,19.18,3196050
2018-05-29,35.05,33.45,34.0,35.05,20.49,4026540
2018-05-30,37.4,34.9,36.0,36.7,21.46,4662960
2018-05-31,39.1,36.2,36.2,39.0,22.8,1875240
2018-06-01,41.65,38.8,39.5,41.2,24.09,3242760
2018-06-04,43.0,40.6,41.1,43.0,25.14,2525110
2018-06-05,44.0,42.7,43.0,43.2,25.26,2314580
2018-06-06,43.5,42.8,43.2,43.2,25.26,1508780
2018-06-07,44.8,42.9,43.1,44.6,26.08,1912020
2018-06-08,44.65,43.2,44.5,43.4,25.37,1298150
2018-06-11,42.8,41.9,42.5,41.9,24.5,2000560
2018-06-12,41.5,39.0,41.5,40.9,23.91,2322470
2018-06-13,42.0,40.9,40.9,41.0,23.97,377960
2018-06-14,41.5,39.2,41.5,39.2,22.92,348610
2018-06-15,39.6,38.2,39.2,39.1,22.86,1092080
2018-06-18,39.5,36.4,38.5,36.8,21.52,1403380
2018-06-19,37.4,34.6,34.6,36.8,21.52,3075220
2018-06-20,36.9,33.1,33.1,36.3,22.0,1446640
2018-06-21,36.8,36.0,36.5,36.5,22.12,406740
2018-06-22,37.4,36.0,36.5,37.4,22.67,1144370
2018-06-25,37.75,37.2,37.7,37.3,22.61,299190
2018-06-26,36.85,36.0,36.0,36.8,22.3,427490
2018-06-27,37.4,36.2,36.8,36.2,21.94,336910
2018-06-28,36.1,34.5,35.9,34.6,20.97,757470
2018-06-29,36.15,34.8,35.3,36.15,21.91,1314320
2018-07-02,36.4,34.9,36.15,36.2,21.94,862020
2018-07-03,36.5,34.4,36.3,34.7,21.03,2520580
2018-07-04,34.9,33.6,34.0,34.3,20.79,1296750
2018-07-05,34.9,32.5,34.7,32.8,19.88,2258510
2018-07-06,35.0,31.6,32.8,35.0,21.21,3335130
2018-07-09,35.6,34.9,35.1,35.2,21.33,1455590
2018-07-10,36.05,34.9,35.0,35.1,21.27,598240
2018-07-11,34.6,32.65,34.5,32.8,19.88,1553920
2018-07-12,33.5,32.5,33.0,33.0,20.0,1495050
2018-07-13,33.6,32.95,33.0,33.45,20.27,1692220
2018-07-16,33.75,33.25,33.6,33.55,20.33,1286340
2018-07-17,33.55,32.8,33.55,33.55,20.33,1614890
2018-07-18,35.55,33.65,33.65,35.25,21.36,2167560
2018-07-19,36.1,35.1,35.3,35.1,21.27,1856420
2018-07-20,35.4,34.0,35.4,35.4,21.45,1708540
2018-07-23,35.55,34.8,35.2,35.2,21.33,1436380
2018-07-24,35.15,34.0,35.0,34.0,20.61,1170400
2018-07-25,34.55,33.3,34.0,33.5,20.3,951530
2018-07-26,33.55,32.5,33.5,32.8,19.88,1232550
2018-07-27,33.6,33.0,33.6,33.4,20.24,804460
2018-07-30,35.2,34.1,34.3,35.2,21.33,846700
2018-07-31,35.85,34.4,35.2,35.6,21.58,1501400
2018-08-01,36.1,35.6,35.7,35.75,21.67,2363740
2018-08-02,35.75,34.8,35.75,35.2,21.33,1148030
